Date,AAPL,MSFT,GOOG,AMZN,TSLA,TCEHY,NVDA,TSM,META,BABA,ASML,AVGO,ORCL,CSCO,ADBE,CRM,NFLX,TXN,QCOM,SAP
2019-01-16 00:00:00-05:00,36.90800094604492,98.94538116455078,53.79370880126953,84.18900299072266,23.06999969482422,39.342864990234375,3.69071102142334,30.77538299560547,146.84788513183594,149.5362091064453,147.2023468017578,20.97838020324707,43.65358352661133,36.37441635131836,241.9499969482422,147.4832000732422,351.3900146484375,80.9488754272461,47.4518928527832,92.32975769042969
2019-01-17 00:00:00-05:00,37.12714385986328,99.64022064208984,54.23810577392578,84.66100311279297,23.15399932861328,39.59204864501953,3.7621262073516846,31.336668014526367,147.60433959960938,150.62750244140625,147.4456787109375,21.280929565429688,44.12590789794922,36.58129119873047,244.39999389648438,148.7541046142578,353.19000244140625,81.25711822509766,47.02262496948242,93.57585906982422
2019-01-18 00:00:00-05:00,37.355831146240234,101.13311767578125,54.65412902832031,84.80999755859375,20.150667190551758,40.127315521240234,3.8913142681121826,31.811601638793945,149.336181640625,151.64154052734375,152.27505493164062,21.73850440979004,44.75263595581055,37.25978469848633,247.50999450683594,151.42495727539062,339.1000061035156,82.82327270507812,47.4518928527832,95.48116302490234
2019-01-22 00:00:00-05:00,36.517333984375,99.22706604003906,53.27367401123047,81.6084976196289,19.92799949645996,38.95525360107422,3.6889753341674805,31.40574836730957,146.87779235839844,146.93833923339844,149.28012084960938,21.52763557434082,44.4528923034668,37.05292892456055,243.85000610351562,147.8903045654297,325.1600036621094,80.49070739746094,46.61052703857422,93.30498504638672
2019-01-23 00:00:00-05:00,36.665016174316406,100.19417572021484,53.524986267089844,82.0009994506836,19.172666549682617,38.93679428100586,3.701869487762451,31.509374618530273,143.62310791015625,146.8224639892578,151.73223876953125,21.463457107543945,44.72538757324219,37.61558151245117,245.13999938964844,148.68460083007812,321.989990234375,79.54932403564453,44.44697952270508,94.0002670288086
2019-01-24 00:00:00-05:00,36.37440872192383,99.71533203125,53.441871643066406,82.74649810791016,19.43400001525879,39.53667449951172,3.913879156112671,32.50239944458008,145.14593505859375,150.52127075195312,158.07781982421875,21.966041564941406,44.689064025878906,37.73970413208008,242.55999755859375,145.82508850097656,326.6700134277344,85.04755401611328,43.62278366088867,95.17414855957031
2019-01-25 00:00:00-05:00,37.57973861694336,100.62609100341797,54.29234313964844,83.52850341796875,19.80266761779785,40.67182922363281,3.9711592197418213,32.93415451049805,148.31101989746094,153.75653076171875,165.34063720703125,22.331933975219727,45.234046936035156,38.16998291015625,244.9499969482422,148.6746826171875,338.04998779296875,86.98027038574219,44.04345703125,95.72496032714844
2019-01-28 00:00:00-05:00,37.23194885253906,98.66371154785156,53.251773834228516,81.89450073242188,19.7586669921875,40.127315521240234,3.4221649169921875,32.32969284057617,146.7782440185547,153.47645568847656,162.99143981933594,22.305265426635742,44.97972106933594,37.85554504394531,241.85000610351562,146.28182983398438,335.6600036621094,85.5390396118164,43.47682189941406,96.56473541259766
2019-01-29 00:00:00-05:00,36.846038818359375,96.65436553955078,52.781002044677734,79.69400024414062,19.83066749572754,40.32113265991211,3.2632195949554443,31.371206283569336,143.5135955810547,151.50633239746094,163.42196655273438,22.196910858154297,45.06147003173828,38.02931213378906,238.27000427246094,144.14710998535156,328.8999938964844,84.43109130859375,42.4122200012207,92.7270736694336
2019-01-30 00:00:00-05:00,39.36392593383789,99.88434600830078,54.1963005065918,83.52149963378906,20.584667205810547,41.20710754394531,3.4067912101745605,32.277889251708984,149.7144012451172,161.10585021972656,165.83663940429688,22.571971893310547,45.742706298828125,38.64990234375,242.6699981689453,148.09881591796875,340.6600036621094,85.74060821533203,43.07329559326172,92.57356262207031
